idx,R,G,B,hex,kind,col,row
3502,248,240,174,#F8F0AE,singleton,45,54
3503,152,166,252,#98A6FC,singleton,46,54
3504,149,213,203,#95D5CB,singleton,47,54
3505,155,202,252,#9BCAFC,singleton,48,54
3506,214,169,163,#D6A9A3,singleton,49,54
3507,160,251,194,#A0FBC2,singleton,50,54
3508,148,183,174,#94B7AE,singleton,51,54
3509,187,209,158,#BBD19E,singleton,52,54
3510,214,131,158,#D6839E,singleton,53,54
3511,147,181,142,#93B58E,singleton,54,54
3512,234,198,229,#EAC6E5,singleton,55,54
3513,195,253,132,#C3FD84,singleton,56,54
3514,149,133,246,#9585F6,singleton,57,54
3515,228,151,242,#E497F2,singleton,58,54
3516,176,246,248,#B0F6F8,singleton,59,54
3517,137,191,219,#89BFDB,singleton,60,54
3518,230,182,177,#E6B6B1,singleton,61,54
3519,152,135,134,#988786,singleton,62,54
3520,214,189,158,#D6BD9E,singleton,63,54
3521,143,193,162,#8FC1A2,singleton,0,55
3522,221,129,158,#DD819E,singleton,1,55
3523,188,177,132,#BCB184,singleton,2,55
3524,150,146,171,#9692AB,singleton,3,55
3525,158,139,245,#9E8BF5,singleton,4,55
3526,203,175,159,#CBAF9F,singleton,5,55
3527,187,138,218,#BB8ADA,singleton,6,55
3528,165,204,195,#A5CCC3,singleton,7,55
3529,193,172,254,#C1ACFE,singleton,8,55
3530,220,208,190,#DCD0BE,singleton,9,55
3531,222,236,191,#DEECBF,singleton,10,55
3532,228,132,196,#E484C4,singleton,11,55
3533,211,134,149,#D38695,singleton,12,55
3534,169,186,226,#A9BAE2,singleton,13,55
3535,244,243,173,#F4F3AD,singleton,14,55
3536,175,199,170,#AFC7AA,singleton,15,55
3537,188,204,215,#BCCCD7,singleton,16,55
3538,230,154,178,#E69AB2,singleton,17,55
3539,196,234,243,#C4EAF3,singleton,18,55
3540,222,155,212,#DE9BD4,singleton,19,55
3541,159,223,224,#9FDFE0,singleton,20,55
3542,197,182,165,#C5B6A5,singleton,21,55
3543,234,185,134,#EAB986,singleton,22,55
3544,176,247,168,#B0F7A8,singleton,23,55
3545,137,230,149,#89E695,singleton,24,55
3546,148,176,217,#94B0D9,singleton,25,55
3547,149,145,228,#9591E4,singleton,26,55
3548,211,159,131,#D39F83,singleton,27,55
3549,230,248,209,#E6F8D1,singleton,28,55
3550,140,160,153,#8CA099,singleton,29,55
3551,207,244,234,#CFF4EA,singleton,30,55
3552,192,179,148,#C0B394,singleton,31,55
3553,228,174,187,#E4AEBB,singleton,32,55
3554,131,162,198,#83A2C6,singleton,33,55
3555,163,139,213,#A38BD5,singleton,34,55
3556,174,220,179,#AEDCB3,singleton,35,55
3557,156,174,185,#9CAEB9,singleton,36,55
3558,154,200,137,#9AC889,singleton,37,55
3559,239,203,191,#EFCBBF,singleton,38,55
3560,220,222,190,#DCDEBE,singleton,39,55
3561,211,221,152,#D3DD98,singleton,40,55
3562,235,224,129,#EBE081,singleton,41,55
3563,189,200,178,#BDC8B2,singleton,42,55
3564,129,175,129,#81AF81,singleton,43,55
3565,156,141,204,#9C8DCC,singleton,44,55
3566,214,175,148,#D6AF94,singleton,45,55
3567,173,183,154,#ADB79A,singleton,46,55
3568,157,240,240,#9DF0F0,singleton,47,55
3569,224,180,172,#E0B4AC,singleton,48,55
3570,224,208,231,#E0D0E7,singleton,49,55
3571,212,135,207,#D487CF,singleton,50,55
3572,253,179,230,#FDB3E6,singleton,51,55
3573,243,183,170,#F3B7AA,singleton,52,55
3574,211,240,147,#D3F093,singleton,53,55
3575,128,154,254,#809AFE,singleton,54,55
3576,182,253,185,#B6FDB9,singleton,55,55
3577,188,151,155,#BC979B,singleton,56,55
3578,170,173,166,#AAADA6,singleton,57,55
3579,162,181,237,#A2B5ED,singleton,58,55
3580,167,139,171,#A78BAB,singleton,59,55
3581,212,220,247,#D4DCF7,singleton,60,55
3582,202,172,167,#CAACA7,singleton,61,55
3583,178,158,217,#B29ED9,singleton,62,55
3584,229,226,247,#E5E2F7,singleton,63,55
3585,233,218,198,#E9DAC6,singleton,0,56
3586,134,156,212,#869CD4,singleton,1,56
3587,241,169,183,#F1A9B7,singleton,2,56
3588,241,163,184,#F1A3B8,singleton,3,56
3589,204,168,217,#CCA8D9,singleton,4,56
3590,167,218,253,#A7DAFD,singleton,5,56
3591,248,204,172,#F8CCAC,singleton,6,56
3592,254,253,147,#FEFD93,singleton,7,56
3593,156,181,237,#9CB5ED,singleton,8,56
3594,214,131,221,#D683DD,singleton,9,56
3595,223,214,180,#DFD6B4,singleton,10,56
3596,163,193,210,#A3C1D2,singleton,11,56
3597,223,155,151,#DF9B97,singleton,12,56
3598,139,154,240,#8B9AF0,singleton,13,56
3599,243,226,183,#F3E2B7,singleton,14,56
3600,190,253,131,#BEFD83,singleton,15,56
3601,205,138,196,#CD8AC4,singleton,16,56
3602,219,236,149,#DBEC95,singleton,17,56
3603,202,233,220,#CAE9DC,singleton,18,56
3604,177,233,231,#B1E9E7,singleton,19,56
3605,230,154,164,#E69AA4,singleton,20,56
3606,217,145,204,#D991CC,singleton,21,56
3607,130,167,231,#82A7E7,singleton,22,56
3608,134,199,190,#86C7BE,singleton,23,56
3609,229,224,150,#E5E096,singleton,24,56
3610,202,138,154,#CA8A9A,singleton,25,56
3611,219,220,182,#DBDCB6,singleton,26,56
3612,234,136,249,#EA88F9,singleton,27,56
3613,152,131,234,#9883EA,singleton,28,56
3614,158,216,214,#9ED8D6,singleton,29,56
3615,246,173,177,#F6ADB1,singleton,30,56
3616,176,176,154,#B0B09A,singleton,31,56
3617,188,153,208,#BC99D0,singleton,32,56
3618,181,157,234,#B59DEA,singleton,33,56
3619,155,198,194,#9BC6C2,singleton,34,56
3620,133,246,138,#85F68A,singleton,35,56
3621,255,127,222,#FF7FDE,singleton,36,56
3622,193,213,140,#C1D58C,singleton,37,56
3623,175,251,144,#AFFB90,singleton,38,56
3624,171,191,142,#ABBF8E,singleton,39,56
3625,226,227,206,#E2E3CE,singleton,40,56
3626,143,143,153,#8F8F99,singleton,41,56
3627,140,180,175,#8CB4AF,singleton,42,56
3628,251,141,240,#FB8DF0,singleton,43,56
3629,201,240,160,#C9F0A0,singleton,44,56
3630,224,206,193,#E0CEC1,singleton,45,56
3631,181,146,140,#B5928C,singleton,46,56
3632,222,159,216,#DE9FD8,singleton,47,56
3633,247,180,215,#F7B4D7,singleton,48,56
3634,163,128,180,#A380B4,singleton,49,56
3635,136,144,217,#8890D9,singleton,50,56
3636,193,135,215,#C187D7,singleton,51,56
3637,134,139,182,#868BB6,singleton,52,56
3638,168,248,193,#A8F8C1,singleton,53,56
3639,219,130,241,#DB82F1,singleton,54,56
3640,237,247,228,#EDF7E4,singleton,55,56
3641,235,206,172,#EBCEAC,singleton,56,56
3642,206,244,172,#CEF4AC,singleton,57,56
3643,129,131,195,#8183C3,singleton,58,56
3644,245,151,218,#F597DA,singleton,59,56
3645,193,232,179,#C1E8B3,singleton,60,56
3646,250,242,252,#FAF2FC,singleton,61,56
3647,150,135,232,#9687E8,singleton,62,56
3648,200,217,194,#C8D9C2,singleton,63,56
3649,138,140,153,#8A8C99,singleton,0,57
3650,202,131,155,#CA839B,singleton,1,57
3651,230,138,188,#E68ABC,singleton,2,57
3652,242,184,177,#F2B8B1,singleton,3,57
3653,135,185,155,#87B99B,singleton,4,57
3654,172,191,132,#ACBF84,singleton,5,57
3655,147,145,243,#9391F3,singleton,6,57
3656,219,231,143,#DBE78F,singleton,7,57
3657,141,224,144,#8DE090,singleton,8,57
3658,244,214,239,#F4D6EF,singleton,9,57
3659,251,162,244,#FBA2F4,singleton,10,57
3660,233,195,231,#E9C3E7,singleton,11,57
3661,146,182,127,#92B67F,singleton,12,57
3662,147,135,198,#9387C6,singleton,13,57
3663,157,206,175,#9DCEAF,singleton,14,57
3664,130,242,184,#82F2B8,singleton,15,57
3665,224,233,199,#E0E9C7,singleton,16,57
3666,228,180,199,#E4B4C7,singleton,17,57
3667,207,174,165,#CFAEA5,singleton,18,57
3668,137,188,162,#89BCA2,singleton,19,57
3669,139,241,179,#8BF1B3,singleton,20,57
3670,204,246,149,#CCF695,singleton,21,57
3671,188,157,245,#BC9DF5,singleton,22,57
3672,178,153,136,#B29988,singleton,23,57
3673,131,235,130,#83EB82,singleton,24,57
3674,229,189,152,#E5BD98,singleton,25,57
3675,223,138,237,#DF8AED,singleton,26,57
3676,215,147,236,#D793EC,singleton,27,57
3677,167,150,237,#A796ED,singleton,28,57
3678,171,153,148,#AB9994,singleton,29,57
3679,194,136,249,#C288F9,singleton,30,57
3680,221,156,156,#DD9C9C,singleton,31,57
3681,216,208,214,#D8D0D6,singleton,32,57
3682,140,162,234,#8CA2EA,singleton,33,57
3683,194,173,206,#C2ADCE,singleton,34,57
3684,190,223,200,#BEDFC8,singleton,35,57
3685,197,232,240,#C5E8F0,singleton,36,57
3686,140,169,177,#8CA9B1,singleton,37,57
3687,179,178,221,#B3B2DD,singleton,38,57
3688,198,164,223,#C6A4DF,singleton,39,57
3689,167,144,130,#A79082,singleton,40,57
3690,224,240,144,#E0F090,singleton,41,57
3691,143,166,206,#8FA6CE,singleton,42,57
3692,228,140,236,#E48CEC,singleton,43,57
3693,192,197,197,#C0C5C5,singleton,44,57
3694,152,149,229,#9895E5,singleton,45,57
3695,157,232,182,#9DE8B6,singleton,46,57
3696,163,230,176,#A3E6B0,singleton,47,57
3697,163,181,222,#A3B5DE,singleton,48,57
3698,198,168,232,#C6A8E8,singleton,49,57
3699,191,146,170,#BF92AA,singleton,50,57
3700,246,241,180,#F6F1B4,singleton,51,57
3701,209,224,188,#D1E0BC,singleton,52,57
3702,189,174,184,#BDAEB8,singleton,53,57
3703,249,223,219,#F9DFDB,singleton,54,57
3704,131,202,227,#83CAE3,singleton,55,57
3705,236,154,157,#EC9A9D,singleton,56,57
3706,247,168,187,#F7A8BB,singleton,57,57
3707,168,131,169,#A883A9,singleton,58,57
3708,209,188,186,#D1BCBA,singleton,59,57
3709,177,199,253,#B1C7FD,singleton,60,57
3710,229,165,249,#E5A5F9,singleton,61,57
3711,193,201,211,#C1C9D3,singleton,62,57
3712,144,198,179,#90C6B3,singleton,63,57
3713,168,223,185,#A8DFB9,singleton,0,58
3714,253,169,133,#FDA985,singleton,1,58
3715,212,159,233,#D49FE9,singleton,2,58
3716,251,217,141,#FBD98D,singleton,3,58
3717,202,199,232,#CAC7E8,singleton,4,58
3718,238,205,237,#EECDED,singleton,5,58
3719,138,254,163,#8AFEA3,singleton,6,58
3720,129,139,230,#818BE6,singleton,7,58
3721,187,147,185,#BB93B9,singleton,8,58
3722,225,193,128,#E1C180,singleton,9,58
3723,143,219,211,#8FDBD3,singleton,10,58
3724,233,206,200,#E9CEC8,singleton,11,58
3725,129,171,217,#81ABD9,singleton,12,58
3726,145,190,206,#91BECE,singleton,13,58
3727,208,181,237,#D0B5ED,singleton,14,58
3728,239,154,221,#EF9ADD,singleton,15,58
3729,144,209,252,#90D1FC,singleton,16,58
3730,229,133,199,#E585C7,singleton,17,58
3731,143,166,211,#8FA6D3,singleton,18,58
3732,211,193,149,#D3C195,singleton,19,58
3733,203,241,221,#CBF1DD,singleton,20,58
3734,232,235,253,#E8EBFD,singleton,21,58
3735,185,224,247,#B9E0F7,singleton,22,58
3736,159,237,161,#9FEDA1,singleton,23,58
3737,147,230,129,#93E681,singleton,24,58
3738,134,176,213,#86B0D5,singleton,25,58
3739,248,203,248,#F8CBF8,singleton,26,58
3740,219,208,238,#DBD0EE,singleton,27,58
3741,132,169,213,#84A9D5,singleton,28,58
3742,139,217,167,#8BD9A7,singleton,29,58
3743,244,173,233,#F4ADE9,singleton,30,58
3744,195,215,138,#C3D78A,singleton,31,58
3745,190,230,201,#BEE6C9,singleton,32,58
3746,183,154,220,#B79ADC,singleton,33,58
3747,229,240,228,#E5F0E4,singleton,34,58
3748,218,208,158,#DAD09E,singleton,35,58
3749,197,136,245,#C588F5,singleton,36,58
3750,253,218,245,#FDDAF5,singleton,37,58
3751,155,239,160,#9BEFA0,singleton,38,58
3752,238,228,193,#EEE4C1,singleton,39,58
3753,167,173,134,#A7AD86,singleton,40,58
3754,207,170,191,#CFAABF,singleton,41,58
3755,183,207,142,#B7CF8E,singleton,42,58
3756,246,199,200,#F6C7C8,singleton,43,58
3757,138,136,149,#8A8895,singleton,44,58
3758,191,245,223,#BFF5DF,singleton,45,58
3759,138,169,216,#8AA9D8,singleton,46,58
3760,182,197,208,#B6C5D0,singleton,47,58
3761,177,246,210,#B1F6D2,singleton,48,58
3762,243,167,231,#F3A7E7,singleton,49,58
3763,233,207,130,#E9CF82,singleton,50,58
3764,135,199,135,#87C787,singleton,51,58
3765,177,149,197,#B195C5,singleton,52,58
3766,164,162,128,#A4A280,singleton,53,58
3767,143,206,192,#8FCEC0,singleton,54,58
3768,172,242,209,#ACF2D1,singleton,55,58
3769,223,219,249,#DFDBF9,singleton,56,58
3770,192,227,186,#C0E3BA,singleton,57,58
3771,232,240,231,#E8F0E7,singleton,58,58
3772,182,158,179,#B69EB3,singleton,59,58
3773,236,195,167,#ECC3A7,singleton,60,58
3774,167,140,247,#A78CF7,singleton,61,58
3775,198,130,192,#C682C0,singleton,62,58
3776,140,141,224,#8C8DE0,singleton,63,58
3777,153,229,134,#99E586,singleton,0,59
3778,214,167,245,#D6A7F5,singleton,1,59
3779,143,132,131,#8F8483,singleton,2,59
3780,127,147,203,#7F93CB,singleton,3,59
3781,237,168,235,#EDA8EB,singleton,4,59
3782,199,158,213,#C79ED5,singleton,5,59
3783,159,250,246,#9FFAF6,singleton,6,59
3784,146,183,222,#92B7DE,singleton,7,59
3785,216,231,194,#D8E7C2,singleton,8,59
3786,201,229,239,#C9E5EF,singleton,9,59
3787,144,210,205,#90D2CD,singleton,10,59
3788,152,166,253,#98A6FD,singleton,11,59
3789,179,145,201,#B391C9,singleton,12,59
3790,184,147,204,#B893CC,singleton,13,59
3791,175,236,175,#AFECAF,singleton,14,59
3792,219,184,226,#DBB8E2,singleton,15,59
3793,138,254,227,#8AFEE3,singleton,16,59
3794,234,236,146,#EAEC92,singleton,17,59
3795,233,134,173,#E986AD,singleton,18,59
3796,167,253,191,#A7FDBF,singleton,19,59
3797,179,197,158,#B3C59E,singleton,20,59
3798,147,238,192,#93EEC0,singleton,21,59
3799,253,212,129,#FDD481,singleton,22,59
3800,237,147,140,#ED938C,singleton,23,59
3801,140,174,211,#8CAED3,singleton,24,59
3802,220,226,202,#DCE2CA,singleton,25,59
3803,174,252,173,#AEFCAD,singleton,26,59
3804,222,189,230,#DEBDE6,singleton,27,59
3805,139,165,229,#8BA5E5,singleton,28,59
3806,186,174,159,#BAAE9F,singleton,29,59
3807,206,138,147,#CE8A93,singleton,30,59
3808,137,189,224,#89BDE0,singleton,31,59
3809,250,155,252,#FA9BFC,singleton,32,59
3810,183,175,241,#B7AFF1,singleton,33,59
3811,224,156,234,#E09CEA,singleton,34,59
3812,214,221,189,#D6DDBD,singleton,35,59
3813,190,139,163,#BE8BA3,singleton,36,59
3814,227,249,128,#E3F980,singleton,37,59
3815,144,211,135,#90D387,singleton,38,59
3816,183,135,200,#B787C8,singleton,39,59
3817,218,193,165,#DAC1A5,singleton,40,59
3818,225,158,136,#E19E88,singleton,41,59
3819,248,130,240,#F882F0,singleton,42,59
3820,242,226,198,#F2E2C6,singleton,43,59
3821,205,190,157,#CDBE9D,singleton,44,59
3822,201,253,161,#C9FDA1,singleton,45,59
3823,251,179,199,#FBB3C7,singleton,46,59
3824,167,252,162,#A7FCA2,singleton,47,59
3825,251,235,144,#FBEB90,singleton,48,59
3826,146,248,232,#92F8E8,singleton,49,59
3827,217,194,147,#D9C293,singleton,50,59
3828,179,147,155,#B3939B,singleton,51,59
3829,190,254,253,#BEFEFD,singleton,52,59
3830,225,221,219,#E1DDDB,singleton,53,59
3831,204,203,169,#CCCBA9,singleton,54,59
3832,219,149,185,#DB95B9,singleton,55,59
3833,226,198,213,#E2C6D5,singleton,56,59
3834,229,186,210,#E5BAD2,singleton,57,59
3835,129,178,197,#81B2C5,singleton,58,59
3836,130,229,178,#82E5B2,singleton,59,59
3837,246,229,137,#F6E589,singleton,60,59
3838,135,152,159,#87989F,singleton,61,59
3839,178,153,170,#B299AA,singleton,62,59
3840,129,138,254,#818AFE,singleton,63,59
3841,163,153,213,#A399D5,singleton,0,60
3842,235,218,176,#EBDAB0,singleton,1,60
3843,249,159,213,#F99FD5,singleton,2,60
3844,214,175,177,#D6AFB1,singleton,3,60
3845,146,243,134,#92F386,singleton,4,60
3846,191,177,224,#BFB1E0,singleton,5,60
3847,214,187,152,#D6BB98,singleton,6,60
3848,201,233,247,#C9E9F7,singleton,7,60
3849,209,196,178,#D1C4B2,singleton,8,60
3850,137,168,251,#89A8FB,singleton,9,60
3851,142,224,187,#8EE0BB,singleton,10,60
3852,214,193,160,#D6C1A0,singleton,11,60
3853,253,148,215,#FD94D7,singleton,12,60
3854,138,132,226,#8A84E2,singleton,13,60
3855,221,159,182,#DD9FB6,singleton,14,60
3856,215,244,164,#D7F4A4,singleton,15,60
3857,151,242,231,#97F2E7,singleton,16,60
3858,201,170,206,#C9AACE,singleton,17,60
3859,229,217,175,#E5D9AF,singleton,18,60
3860,221,153,150,#DD9996,singleton,19,60
3861,253,239,246,#FDEFF6,singleton,20,60
3862,217,199,206,#D9C7CE,singleton,21,60
3863,245,187,177,#F5BBB1,singleton,22,60
3864,229,194,156,#E5C29C,singleton,23,60
3865,136,193,178,#88C1B2,singleton,24,60
3866,210,236,201,#D2ECC9,singleton,25,60
3867,192,249,207,#C0F9CF,singleton,26,60
3868,140,241,181,#8CF1B5,singleton,27,60
3869,148,196,180,#94C4B4,singleton,28,60
3870,236,241,231,#ECF1E7,singleton,29,60
3871,240,159,250,#F09FFA,singleton,30,60
3872,192,150,152,#C09698,singleton,31,60
3873,207,131,216,#CF83D8,singleton,32,60
3874,179,176,220,#B3B0DC,singleton,33,60
3875,242,177,175,#F2B1AF,singleton,34,60
3876,202,192,233,#CAC0E9,singleton,35,60
3877,155,146,236,#9B92EC,singleton,36,60
3878,229,155,159,#E59B9F,singleton,37,60
3879,197,240,253,#C5F0FD,singleton,38,60
3880,192,196,129,#C0C481,singleton,39,60
3881,152,137,201,#9889C9,singleton,40,60
3882,201,244,162,#C9F4A2,singleton,41,60
3883,161,199,170,#A1C7AA,singleton,42,60
3884,153,130,232,#9982E8,singleton,43,60
3885,240,217,152,#F0D998,singleton,44,60
3886,151,153,191,#9799BF,singleton,45,60
3887,133,201,132,#85C984,singleton,46,60
3888,203,208,222,#CBD0DE,singleton,47,60
3889,250,138,130,#FA8A82,singleton,48,60
3890,218,250,165,#DAFAA5,singleton,49,60
3891,154,142,190,#9A8EBE,singleton,50,60
3892,214,205,215,#D6CDD7,singleton,51,60
3893,237,169,188,#EDA9BC,singleton,52,60
3894,140,168,248,#8CA8F8,singleton,53,60
3895,189,129,143,#BD818F,singleton,54,60
3896,131,244,194,#83F4C2,singleton,55,60
3897,135,174,214,#87AED6,singleton,56,60
3898,189,186,250,#BDBAFA,singleton,57,60
3899,253,205,184,#FDCDB8,singleton,58,60
3900,235,205,233,#EBCDE9,singleton,59,60
3901,159,198,204,#9FC6CC,singleton,60,60
3902,132,254,243,#84FEF3,singleton,61,60
3903,169,153,138,#A9998A,singleton,62,60
3904,192,169,240,#C0A9F0,singleton,63,60
3905,130,248,160,#82F8A0,singleton,0,61
3906,139,140,206,#8B8CCE,singleton,1,61
3907,206,246,149,#CEF695,singleton,2,61
3908,192,210,203,#C0D2CB,singleton,3,61
3909,206,220,212,#CEDCD4,singleton,4,61
3910,195,216,128,#C3D880,singleton,5,61
3911,158,129,218,#9E81DA,singleton,6,61
3912,210,236,225,#D2ECE1,singleton,7,61
3913,171,184,129,#ABB881,singleton,8,61
3914,155,218,218,#9BDADA,singleton,9,61
3915,183,198,132,#B7C684,singleton,10,61
3916,229,186,193,#E5BAC1,singleton,11,61
3917,217,241,191,#D9F1BF,singleton,12,61
3918,180,142,235,#B48EEB,singleton,13,61
3919,211,222,243,#D3DEF3,singleton,14,61
3920,127,181,162,#7FB5A2,singleton,15,61
3921,158,228,192,#9EE4C0,singleton,16,61
3922,137,160,166,#89A0A6,singleton,17,61
3923,148,175,139,#94AF8B,singleton,18,61
3924,190,222,211,#BEDED3,singleton,19,61
3925,204,178,156,#CCB29C,singleton,20,61
3926,187,136,139,#BB888B,singleton,21,61
3927,198,232,160,#C6E8A0,singleton,22,61
3928,146,234,230,#92EAE6,singleton,23,61
3929,191,181,229,#BFB5E5,singleton,24,61
3930,131,254,141,#83FE8D,singleton,25,61
3931,237,171,130,#EDAB82,singleton,26,61
3932,223,252,244,#DFFCF4,singleton,27,61
3933,152,172,165,#98ACA5,singleton,28,61
3934,221,208,138,#DDD08A,singleton,29,61
3935,181,153,146,#B59992,singleton,30,61
3936,235,156,233,#EB9CE9,singleton,31,61
3937,186,151,213,#BA97D5,singleton,32,61
3938,179,156,230,#B39CE6,singleton,33,61
3939,128,139,250,#808BFA,singleton,34,61
3940,217,201,235,#D9C9EB,singleton,35,61
3941,193,145,176,#C191B0,singleton,36,61
3942,253,209,178,#FDD1B2,singleton,37,61
3943,208,236,181,#D0ECB5,singleton,38,61
3944,166,161,219,#A6A1DB,singleton,39,61
3945,229,232,151,#E5E897,singleton,40,61
3946,149,220,207,#95DCCF,singleton,41,61
3947,211,211,152,#D3D398,singleton,42,61
3948,251,200,231,#FBC8E7,singleton,43,61
3949,183,133,242,#B785F2,singleton,44,61
3950,181,222,239,#B5DEEF,singleton,45,61
3951,249,190,226,#F9BEE2,singleton,46,61
3952,185,155,190,#B99BBE,singleton,47,61
3953,217,182,200,#D9B6C8,singleton,48,61
3954,222,154,175,#DE9AAF,singleton,49,61
3955,178,146,244,#B292F4,singleton,50,61
3956,250,128,207,#FA80CF,singleton,51,61
3957,180,234,174,#B4EAAE,singleton,52,61
3958,169,133,244,#A985F4,singleton,53,61
3959,210,197,200,#D2C5C8,singleton,54,61
3960,200,198,203,#C8C6CB,singleton,55,61
3961,192,154,141,#C09A8D,singleton,56,61
3962,197,172,226,#C5ACE2,singleton,57,61
3963,247,172,204,#F7ACCC,singleton,58,61
3964,216,187,165,#D8BBA5,singleton,59,61
3965,135,244,184,#87F4B8,singleton,60,61
3966,232,199,181,#E8C7B5,singleton,61,61
3967,241,188,132,#F1BC84,singleton,62,61
3968,162,128,243,#A280F3,singleton,63,61
3969,192,207,185,#C0CFB9,singleton,0,62
3970,237,230,214,#EDE6D6,singleton,1,62
3971,245,144,240,#F590F0,singleton,2,62
3972,252,158,255,#FC9EFF,singleton,3,62
3973,161,236,229,#A1ECE5,singleton,4,62
3974,145,129,212,#9181D4,singleton,5,62
3975,130,218,174,#82DAAE,singleton,6,62
3976,136,161,143,#88A18F,singleton,7,62
3977,187,233,252,#BBE9FC,singleton,8,62
3978,146,214,137,#92D689,singleton,9,62
3979,198,157,153,#C69D99,singleton,10,62
3980,154,132,220,#9A84DC,singleton,11,62
3981,168,137,196,#A889C4,singleton,12,62
3982,186,177,213,#BAB1D5,singleton,13,62
3983,181,138,214,#B58AD6,singleton,14,62
3984,185,198,218,#B9C6DA,singleton,15,62
3985,206,223,186,#CEDFBA,singleton,16,62
3986,175,159,165,#AF9FA5,singleton,17,62
3987,195,183,173,#C3B7AD,singleton,18,62
3988,169,177,253,#A9B1FD,singleton,19,62
3989,216,226,185,#D8E2B9,singleton,20,62
3990,230,181,128,#E6B580,singleton,21,62
3991,229,134,231,#E586E7,singleton,22,62
3992,136,232,247,#88E8F7,singleton,23,62
3993,142,140,247,#8E8CF7,singleton,24,62
3994,131,210,151,#83D297,singleton,25,62
3995,185,130,161,#B982A1,singleton,26,62
3996,161,195,246,#A1C3F6,singleton,27,62
3997,206,150,253,#CE96FD,singleton,28,62
3998,242,213,204,#F2D5CC,singleton,29,62
3999,174,255,215,#AEFFD7,singleton,30,62
4000,199,156,127,#C79C7F,singleton,31,62
4001,241,206,212,#F1CED4,singleton,32,62
4002,170,169,223,#AAA9DF,singleton,33,62
4003,243,197,247,#F3C5F7,singleton,34,62
4004,193,159,146,#C19F92,singleton,35,62
4005,173,192,228,#ADC0E4,singleton,36,62
4006,149,239,174,#95EFAE,singleton,37,62
4007,218,182,158,#DAB69E,singleton,38,62
4008,194,151,158,#C2979E,singleton,39,62
4009,130,242,176,#82F2B0,singleton,40,62
4010,154,217,232,#9AD9E8,singleton,41,62
4011,159,199,239,#9FC7EF,singleton,42,62
4012,247,145,131,#F79183,singleton,43,62
4013,194,227,174,#C2E3AE,singleton,44,62
4014,225,173,253,#E1ADFD,singleton,45,62
4015,254,140,246,#FE8CF6,singleton,46,62
4016,233,196,148,#E9C494,singleton,47,62
4017,231,152,143,#E7988F,singleton,48,62
4018,168,236,228,#A8ECE4,singleton,49,62
4019,224,173,182,#E0ADB6,singleton,50,62
4020,180,209,223,#B4D1DF,singleton,51,62
4021,142,216,235,#8ED8EB,singleton,52,62
4022,142,161,216,#8EA1D8,singleton,53,62
4023,163,181,174,#A3B5AE,singleton,54,62
4024,223,210,139,#DFD28B,singleton,55,62
4025,127,248,136,#7FF888,singleton,56,62
4026,160,195,138,#A0C38A,singleton,57,62
4027,168,152,173,#A898AD,singleton,58,62
4028,154,177,192,#9AB1C0,singleton,59,62
4029,216,246,218,#D8F6DA,singleton,60,62
4030,137,150,227,#8996E3,singleton,61,62
4031,204,141,145,#CC8D91,singleton,62,62
4032,206,209,212,#CED1D4,singleton,63,62
4033,145,239,233,#91EFE9,singleton,0,63
4034,157,197,142,#9DC58E,singleton,1,63
4035,230,135,197,#E687C5,singleton,2,63
4036,131,168,242,#83A8F2,singleton,3,63
4037,219,190,233,#DBBEE9,singleton,4,63
4038,171,140,184,#AB8CB8,singleton,5,63
4039,178,243,166,#B2F3A6,singleton,6,63
4040,170,181,170,#AAB5AA,singleton,7,63
4041,253,153,158,#FD999E,singleton,8,63
4042,202,146,197,#CA92C5,singleton,9,63
4043,249,176,166,#F9B0A6,singleton,10,63
4044,180,142,211,#B48ED3,singleton,11,63
4045,160,138,210,#A08AD2,singleton,12,63
4046,143,154,213,#8F9AD5,singleton,13,63
4047,250,212,205,#FAD4CD,singleton,14,63
4048,231,173,215,#E7ADD7,singleton,15,63
4049,249,161,128,#F9A180,singleton,16,63
4050,216,155,221,#D89BDD,singleton,17,63
4051,173,230,185,#ADE6B9,singleton,18,63
4052,190,159,172,#BE9FAC,singleton,19,63
4053,239,155,244,#EF9BF4,singleton,20,63
4054,128,138,246,#808AF6,singleton,21,63
4055,204,166,175,#CCA6AF,singleton,22,63
4056,149,138,129,#958A81,singleton,23,63
4057,229,147,191,#E593BF,singleton,24,63
4058,251,176,224,#FBB0E0,singleton,25,63
4059,220,149,234,#DC95EA,singleton,26,63
4060,198,208,240,#C6D0F0,singleton,27,63
4061,196,160,148,#C4A094,singleton,28,63
4062,199,134,168,#C786A8,singleton,29,63
4063,153,225,235,#99E1EB,singleton,30,63
4064,165,174,151,#A5AE97,singleton,31,63
4065,181,249,201,#B5F9C9,singleton,32,63
4066,171,141,195,#AB8DC3,singleton,33,63
4067,167,227,150,#A7E396,singleton,34,63
4068,254,242,135,#FEF287,singleton,35,63
4069,158,177,181,#9EB1B5,singleton,36,63
4070,216,225,136,#D8E188,singleton,37,63
4071,192,168,203,#C0A8CB,singleton,38,63
4072,130,187,233,#82BBE9,singleton,39,63
4073,225,131,159,#E1839F,singleton,40,63
4074,134,251,168,#86FBA8,singleton,41,63
4075,149,191,229,#95BFE5,singleton,42,63
4076,166,197,181,#A6C5B5,singleton,43,63
4077,150,133,250,#9685FA,singleton,44,63
4078,227,158,235,#E39EEB,singleton,45,63
